PMID,Title,Authors,Citation,First Author,Journal/Book Abbreviation from PubMed,Publication Year,Create Date,PMCID,NIHMS ID,DOI,,Authors,Author full names,Author(s) ID,Title,Year,Journal/Book  title from Scopus,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link to Scopus Record for article,ISSN,ISBN,CODEN,PubMed ID,Document Type,Publication Stage,Open Access,Source,EID,,Journal Title from Catalog,ISSN,eISSN,StartDate in Catalog,EndDate in Catalog,Type,Resource,Publisher,Link to Publisher Info on TDM,Subscription Time Range Note
29459279,Cyclic peptide inhibitors of lysine-specific demethylase 1 with improved potency identified by alanine scanning mutagenesis,"Kumarasinghe IR, Woster PM.",Eur J Med Chem. 2018 Mar 25;148:210-220. doi: 10.1016/j.ejmech.2018.01.098. Epub 2018 Feb 7.,Kumarasinghe IR,Eur J Med Chem,2018,2/21/18,PMC5837957,NIHMS944346,10.1016/j.ejmech.2018.01.098,,Kumarasinghe I.R.; Woster P.M.,"Kumarasinghe, Isuru R. (26432076100); Woster, Patrick M. (22939495400)",26432076100; 22939495400,Cyclic by peptide inhibitors of lysine-specific demethylase 1 with improved potency identified by alanine scanning mutagenesis,2018,European Journal of Medicinal Chemistry,148,,,210,220,10,15,10.1016/j.ejmech.2018.01.098,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042073792&doi=10.1016%2fj.ejmech.2018.01.098&partnerID=40&md5=b807f6b93b8d35637fea0ebcfab2f0f5,2235234,,EJMCA,29459279,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-85042073792,,European journal of medicinal chemistry,0223-5234,1768-3254,1995,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
28648778,DNA Replication Is Required for Circadian Clock Function by Regulating Rhythmic Nucleosome Composition,"Liu X, Dang Y, Matsu-Ura T, He Y, He Q, Hong CI, Liu Y.",Mol Cell. 2017 Jul 20;67(2):203-213.e4. doi: 10.1016/j.molcel.2017.05.029. Epub 2017 Jun 22.,Liu X,Mol Cell,2017,6/27/17,PMC5543814,NIHMS884879,10.1016/j.molcel.2017.05.029,,Liu X.; Dang Y.; Matsu-ura T.; He Y.; He Q.; Hong C.I.; Liu Y.,"Liu, Xiao (55964454400); Dang, Yunkun (16066680100); Matsu-ura, Toru (6603463382); He, Yubo (56227388000); He, Qun (7402118187); Hong, Christian I. (7403579576); Liu, Yi (24481432000)",55964454400; 16066680100; 6603463382; 56227388000; 7402118187; 7403579576; 24481432000,DNA Replication Is Required for Circadian Clock Function by Regulating Rhythmic Nucleosome Composition,2017,Molecular Cell,67,2,,203,2130000,,15,10.1016/j.molcel.2017.05.029,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021109343&doi=10.1016%2fj.molcel.2017.05.029&partnerID=40&md5=b1a108ee3104479069985b6b6e8ea993,10972765,,MOCEF,28648778,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-85021109343,,Molecular cell,1097-2765,1097-4164,1997,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
28433419,Disconnect between alcohol-induced alterations in chromatin structure and gene transcription in a mouse embryonic stem cell model of exposure,"Veazey KJ, Wang H, Bedi YS, Skiles WM, Chang RC, Golding MC.",Alcohol. 2017 May;60:121-133. doi: 10.1016/j.alcohol.2017.01.007. Epub 2017 Jan 11.,Veazey KJ,Alcohol,2017,4/24/17,PMC5484046,NIHMS869944,10.1016/j.alcohol.2017.01.007,,Veazey K.J.; Wang H.; Bedi Y.S.; Skiles W.M.; Chang R.C.-A.; Golding M.C.,"Veazey, Kylee J. (54413189700); Wang, Haiqing (56954984800); Bedi, Yudhishtar S. (56786055800); Skiles, William M. (57193996727); Chang, Richard Cheng-An (36436696500); Golding, Michael C. (7006877303)",54413189700; 56954984800; 56786055800; 57193996727; 36436696500; 7006877303,Disconnect between alcohol-induced alterations in chromatin structure and gene transcription in a mouse embryonic stem cell model of exposure,2017,Alcohol,60,,,121,133,12,15,10.1016/j.alcohol.2017.01.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018194919&doi=10.1016%2fj.alcohol.2017.01.007&partnerID=40&md5=99f7654a6e5d233ebba925da777846a6,7418329,,ALCOE,28433419,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85018194919,,"Alcohol (Fayetteville, N.Y.)",0741-8329,1873-6823,1/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
26411677,Regulation of Nucleosome Architecture and Factor Binding Revealed by Nuclease Footprinting of the ESC Genome,"Hainer SJ, Fazzio TG.",Cell Rep. 2015 Oct 6;13(1):61-69. doi: 10.1016/j.celrep.2015.08.071. Epub 2015 Sep 24.,Hainer SJ,Cell Rep,2015,9/29/15,PMC4598306,NIHMS720080,10.1016/j.celrep.2015.08.071,,Hainer S.J.; Fazzio T.G.,"Hainer, Sarah J. (37087141300); Fazzio, Thomas G. (6507241384)",37087141300; 6507241384,Regulation of Nucleosome Architecture and Factor Binding Revealed by Nuclease Footprinting of the ESC Genome,2015,Cell Reports,13,1,,61,69,8,15,10.1016/j.celrep.2015.08.071,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943278292&doi=10.1016%2fj.celrep.2015.08.071&partnerID=40&md5=ec38141a21c219643e600f455d36aef6,22111247,,,26411677,Article,Final,All Open Access; Gold Open Access; Green Open Access,Scopus,2-s2.0-84943278292,,Cell reports (Cambridge),(blank),2211-1247,1/1/12,(blank),Journal,Elsevier Open Access Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
26183187,Unwind and transcribe: chromatin reprogramming in the early mammalian embryo,"Biechele S, Lin CJ, Rinaudo PF, Ramalho-Santos M.",Curr Opin Genet Dev. 2015 Oct;34:17-23. doi: 10.1016/j.gde.2015.06.003. Epub 2015 Jul 13.,Biechele S,Curr Opin Genet Dev,2015,7/18/15,PMC4674342,NIHMS705034,10.1016/j.gde.2015.06.003,,Biechele S.; Lin C.-J.; Rinaudo P.F.; Ramalho-Santos M.,"Biechele, Steffen (8547494200); Lin, Chih-Jen (57222647477); Rinaudo, Paolo F (6603624741); Ramalho-Santos, Miguel (6602769243)",8547494200; 57222647477; 6603624741; 6602769243,Unwind and transcribe: Chromatin reprogramming in the early mammalian embryo,2015,Current Opinion in Genetics and Development,34,,,17,23,6,15,10.1016/j.gde.2015.06.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84936950578&doi=10.1016%2fj.gde.2015.06.003&partnerID=40&md5=4ba296ea5f27034e346408c07689960c,0959437X,,COGDE,26183187,Review,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84936950578,,Current opinion in genetics & development,0959-437X,1879-0380,2/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
24055029,Principles of electrostatic interactions and self-assembly in lipid/peptide/DNA systems: applications to gene delivery,"Berezhnoy NV, Korolev N, Nordenskiöld L.",Adv Colloid Interface Sci. 2014 Mar;205:221-9. doi: 10.1016/j.cis.2013.08.008. Epub 2013 Aug 31.,Berezhnoy NV,Adv Colloid Interface Sci,2014,9/24/13,,,10.1016/j.cis.2013.08.008,,Berezhnoy N.V.; Korolev N.; Nordenskiöld L.,"Berezhnoy, Nikolay V. (35336024200); Korolev, Nikolay (7006634613); Nordenskiöld, Lars (7003672195)",35336024200; 7006634613; 7003672195,Principles of electrostatic interactions and self-assembly in lipid/peptide/DNA systems: Applications to gene delivery,2014,Advances in Colloid and Interface Science,205,,,221,229,8,15,10.1016/j.cis.2013.08.008,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903367704&doi=10.1016%2fj.cis.2013.08.008&partnerID=40&md5=a49521980686805d6fa9275c168aba1c,18686,,ACISB,24055029,Review,Final,,Scopus,2-s2.0-84903367704,,Advances in colloid and interface science,0001-8686,1873-3727,1/3/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
24632205,Flightless I (Drosophila) homolog facilitates chromatin accessibility of the estrogen receptor α target genes in MCF-7 breast cancer cells,Jeong KW.,Biochem Biophys Res Commun. 2014 Apr 4;446(2):608-13. doi: 10.1016/j.bbrc.2014.03.011. Epub 2014 Mar 12.,Jeong KW,Biochem Biophys Res Commun,2014,3/18/14,,,10.1016/j.bbrc.2014.03.011,,Jeong K.W.,"Jeong, Kwang Won (41361274300)",41361274300,Flightless i (Drosophila) homolog facilitates chromatin accessibility of the estrogen receptor α target genes in MCF-7 breast cancer cells,2014,Biochemical and Biophysical Research Communications,446,2,,608,613,5,15,10.1016/j.bbrc.2014.03.011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84897979376&doi=10.1016%2fj.bbrc.2014.03.011&partnerID=40&md5=0d97db95ebd0c08d4a740fab87e852ea,0006291X,,BBRCA,24632205,Article,Final,,Scopus,2-s2.0-84897979376,,Biochemical and biophysical research communications,0006-291X,1090-2104,1/5/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
23707796,Silencing near tRNA genes is nucleosome-mediated and distinct from boundary element function,"Good PD, Kendall A, Ignatz-Hoover J, Miller EL, Pai DA, Rivera SR, Carrick B, Engelke DR.",Gene. 2013 Aug 15;526(1):7-15. doi: 10.1016/j.gene.2013.05.016. Epub 2013 May 23.,Good PD,Gene,2013,5/28/13,PMC3745993,NIHMS484776,10.1016/j.gene.2013.05.016,,Good P.D.; Kendall A.; Ignatz-Hoover J.; Miller E.L.; Pai D.A.; Rivera S.R.; Carrick B.; Engelke D.R.,"Good, Paul D. (35598606800); Kendall, Ann (7006730142); Ignatz-Hoover, James (35409378800); Miller, Erin L. (55771793400); Pai, Dave A. (33867730200); Rivera, Sara R. (55771342600); Carrick, Brian (55771103300); Engelke, David R. (7005848624)",35598606800; 7006730142; 35409378800; 55771793400; 33867730200; 55771342600; 55771103300; 7005848624,Silencing near tRNA genes is nucleosome-mediated and distinct from boundary element function,2013,Gene,526,1,,7,15,8,15,10.1016/j.gene.2013.05.016,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880325195&doi=10.1016%2fj.gene.2013.05.016&partnerID=40&md5=8a6bb605cec929df73fd6a1a01990acf,18790038,,GENED,23707796,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84880325195,,Gene,0378-1119,1879-0038,1995,(blank),Journal,ScienceDirect Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
22819380,Heterogeneity of chromatin modifications in testicular spermatocytic seminoma point toward an epigenetically unstable phenotype,"Kristensen DG, Mlynarska O, Nielsen JE, Jacobsen GK, Rajpert-De Meyts E, Almstrup K.",Cancer Genet. 2012 Sep;205(9):425-31. doi: 10.1016/j.cancergen.2012.05.003. Epub 2012 Jul 21.,Kristensen DG,Cancer Genet,2012,7/24/12,,,10.1016/j.cancergen.2012.05.003,,Kristensen D.G.; Mlynarska O.; Nielsen J.E.; Jacobsen G.K.; Rajpert-De Meyts E.; Almstrup K.,"Kristensen, Dina G. (57225831708); Mlynarska, Olga (36632595300); Nielsen, John E. (57193602063); Jacobsen, Grete K. (35467438400); Rajpert-De Meyts, Ewa (7003356666); Almstrup, Kristian (6603491779)",57225831708; 36632595300; 57193602063; 35467438400; 7003356666; 6603491779,Heterogeneity of chromatin modifications in testicular spermatocytic seminoma point toward an epigenetically unstable phenotype,2012,Cancer Genetics,205,9,,425,431,6,15,10.1016/j.cancergen.2012.05.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869761119&doi=10.1016%2fj.cancergen.2012.05.003&partnerID=40&md5=53aae173c584b0ca780e3b67ba6ac981,22107770,,,22819380,Article,Final,,Scopus,2-s2.0-84869761119,,Cancer genetics,2210-7762,2210-7770,1/1/11,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
22975593,Oncoepigenomics: making histone lysine methylation count,"Decarlo D, Hadden MK.",Eur J Med Chem. 2012 Oct;56:179-94. doi: 10.1016/j.ejmech.2012.08.010. Epub 2012 Aug 11.,Decarlo D,Eur J Med Chem,2012,9/15/12,,,10.1016/j.ejmech.2012.08.010,,Decarlo D.; Hadden M.K.,"Decarlo, Daniel (55439236500); Hadden, M. Kyle (13008076500)",55439236500; 13008076500,Oncoepigenomics: Making histone lysine methylation count,2012,European Journal of Medicinal Chemistry,56,,,179,194,15,15,10.1016/j.ejmech.2012.08.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865983127&doi=10.1016%2fj.ejmech.2012.08.010&partnerID=40&md5=2e1681d6dda69f3151f321b6a55067e3,17683254,,EJMCA,22975593,Review,Final,,Scopus,2-s2.0-84865983127,,European journal of medicinal chemistry,0223-5234,1768-3254,1995,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
22178075,Chromatin structure of the LCR in the human β-globin locus transcribing the adult δ- and β-globin genes,"Kim S, Kim YW, Shim SH, Kim CG, Kim A.",Int J Biochem Cell Biol. 2012 Mar;44(3):505-13. doi: 10.1016/j.biocel.2011.12.001. Epub 2011 Dec 13.,Kim S,Int J Biochem Cell Biol,2012,12/20/11,,,10.1016/j.biocel.2011.12.001,,Kim S.; Kim Y.W.; Shim S.H.; Kim C.G.; Kim A.,"Kim, Seoyeon (51665023500); Kim, Yea Woon (8521376900); Shim, Sung Han (57224359600); Kim, Chul Geun (36066408100); Kim, Aeri (55421015800)",51665023500; 8521376900; 57224359600; 36066408100; 55421015800,Chromatin structure of the LCR in the human β-globin locus transcribing the adult δ- And β-globin genes,2012,International Journal of Biochemistry and Cell Biology,44,3,,505,513,8,15,10.1016/j.biocel.2011.12.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84857234389&doi=10.1016%2fj.biocel.2011.12.001&partnerID=40&md5=82723c7cb1e461e090a598982c8a553d,18785875,,IJBBF,22178075,Article,Final,,Scopus,2-s2.0-84857234389,,international journal of biochemistry & cell biology,1357-2725,1878-5875,1/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
20828825,Epigenetic mechanisms involved in the induction of the mu opioid receptor gene in Jurkat T cells in response to interleukin-4,"Kraus J, Lehmann L, Börner C, Höllt V.",Mol Immunol. 2010 Nov-Dec;48(1-3):257-63. doi: 10.1016/j.molimm.2010.08.002. Epub 2010 Sep 9.,Kraus J,Mol Immunol,2010,9/11/10,,,10.1016/j.molimm.2010.08.002,,Kraus J.; Lehmann L.; Börner C.; Höllt V.,"Kraus, Jürgen (7201572206); Lehmann, Lienhard (37026407300); Börner, Christine (7005034033); Höllt, Volker (7103349233)",7201572206; 37026407300; 7005034033; 7103349233,Epigenetic mechanisms involved in the induction of the mu opioid receptor gene in Jurkat T cells in response to interleukin-4,2010,Molecular Immunology,48,44929,,257,263,6,15,10.1016/j.molimm.2010.08.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649521180&doi=10.1016%2fj.molimm.2010.08.002&partnerID=40&md5=037483ebf12dc56efba71b2554d2d2b8,1615890,,IMCHA,20828825,Article,Final,,Scopus,2-s2.0-78649521180,,Molecular immunology,0161-5890,1872-9142,1/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
17316808,"The aryl hydrocarbon receptor agonist 3,3',4,4',5-pentachlorobiphenyl induces distinct patterns of gene expression between hepatoma and glioma cells: chromatin remodeling as a mechanism for selective effects","Maier MS, Legare ME, Hanneman WH.",Neurotoxicology. 2007 May;28(3):594-612. doi: 10.1016/j.neuro.2007.01.002. Epub 2007 Jan 13.,Maier MS,Neurotoxicology,2007,2/24/07,,,10.1016/j.neuro.2007.01.002,,Maier M.S.V.; Legare M.E.; Hanneman W.H.,"Maier, Mark S.V. (16417401800); Legare, Marie E. (7003807755); Hanneman, William H. (6701914862)",16417401800; 7003807755; 6701914862,"The aryl hydrocarbon receptor agonist 3,3′,4,4′,5-pentachlorobiphenyl induces distinct patterns of gene expression between hepatoma and glioma cells: Chromatin remodeling as a mechanism for selective effects",2007,NeuroToxicology,28,3,,594,612,18,15,10.1016/j.neuro.2007.01.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249779835&doi=10.1016%2fj.neuro.2007.01.002&partnerID=40&md5=d829126c394647971ef01098f955f610,0161813X,,NRTXD,17316808,Article,Final,,Scopus,2-s2.0-34249779835,,Neurotoxicology (Park Forest South),0161-813X,1872-9711,2/1/01,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
17521565,A richness that cures,"Pizzorusso T, Berardi N, Maffei L.",Neuron. 2007 May 24;54(4):508-10. doi: 10.1016/j.neuron.2007.05.003.,Pizzorusso T,Neuron,2007,5/25/07,,,10.1016/j.neuron.2007.05.003,,Pizzorusso T.; Berardi N.; Maffei L.,"Pizzorusso, Tommaso (7004199973); Berardi, Nicoletta (7003371382); Maffei, Lamberto (7103160040)",7004199973; 7003371382; 7103160040,A Richness that Cures,2007,Neuron,54,4,,508,510,2,15,10.1016/j.neuron.2007.05.003,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248547350&doi=10.1016%2fj.neuron.2007.05.003&partnerID=40&md5=4ab4b49a1b3266e764970775d6f2b641,8966273,,NERNE,17521565,Short survey,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-34248547350,,"Neuron (Cambridge, Mass.)",0896-6273,1097-4199,1995,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
17343824,SATB1 regulates SPARC expression in K562 cell line through binding to a specific sequence in the third intron,"Li K, Cai R, Dai BB, Zhang XQ, Wang HJ, Ge SF, Xu WR, Lu J.",Biochem Biophys Res Commun. 2007 Apr 27;356(1):6-12. doi: 10.1016/j.bbrc.2007.01.201. Epub 2007 Feb 26.,Li K,Biochem Biophys Res Commun,2007,3/9/07,,,10.1016/j.bbrc.2007.01.201,,Li K.; Cai R.; Dai B.B.; Zhang X.Q.; Wang H.J.; Ge S.F.; Xu W.R.; Lu J.,"Li, K. (55488000500); Cai, R. (57201594556); Dai, B.B. (12039209100); Zhang, X.Q. (16835755900); Wang, H.J. (55688880500); Ge, S.F. (16039369000); Xu, W.R. (55487631800); Lu, J. (57199238976)",55488000500; 57201594556; 12039209100; 16835755900; 55688880500; 16039369000; 55487631800; 57199238976,SATB1 regulates SPARC expression in K562 cell line through binding to a specific sequence in the third intron,2007,Biochemical and Biophysical Research Communications,356,1,,6,12,6,15,10.1016/j.bbrc.2007.01.201,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947181937&doi=10.1016%2fj.bbrc.2007.01.201&partnerID=40&md5=96138b0579d9a7eb42bdd1c685c1020b,10902104,,BBRCA,17343824,Article,Final,,Scopus,2-s2.0-33947181937,,Biochemical and biophysical research communications,0006-291X,1090-2104,1/5/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
17309837,Detection of interactions between nucleosome arrays mediated by specific core histone tail domains,"Kan PY, Hayes JJ.",Methods. 2007 Mar;41(3):278-85. doi: 10.1016/j.ymeth.2006.08.012.,Kan PY,Methods,2007,2/21/07,,,10.1016/j.ymeth.2006.08.012,,Kan P.-Y.; Hayes J.J.,"Kan, Pu-Yeh (7006546277); Hayes, Jeffrey J. (7403555300)",7006546277; 7403555300,Detection of interactions between nucleosome arrays mediated by specific core histone tail domains,2007,Methods,41,3,,278,285,7,15,10.1016/j.ymeth.2006.08.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847021208&doi=10.1016%2fj.ymeth.2006.08.012&partnerID=40&md5=a17e257b3df73ae2d20e959e7acef689,10959130,,MTHDE,17309837,Article,Final,,Scopus,2-s2.0-33847021208,,"Methods (San Diego, Calif.)",1046-2023,1095-9130,2/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
17510060,SWI/SNF activity is required for the repression of deoxyribonucleotide triphosphate metabolic enzymes via the recruitment of mSin3B,"Gunawardena RW, Fox SR, Siddiqui H, Knudsen ES.",J Biol Chem. 2007 Jul 13;282(28):20116-23. doi: 10.1074/jbc.M701406200. Epub 2007 May 17.,Gunawardena RW,J Biol Chem,2007,5/19/07,,,10.1074/jbc.M701406200,,Gunawardena R.W.; Fox S.R.; Siddiqui H.; Knudsen E.S.,"Gunawardena, Ranjaka W. (6602253893); Fox, Sejal R. (8041352600); Siddiqui, Hasan (8738237800); Knudsen, Erik S. (7102867813)",6602253893; 8041352600; 8738237800; 7102867813,SWI/SNF activity is required for the repression of deoxyribonucleotide triphosphate metabolic enzymes via the recruitment of mSin3B,2007,Journal of Biological Chemistry,282,28,,20116,20123,7,15,10.1074/jbc.M701406200,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547122521&doi=10.1074%2fjbc.M701406200&partnerID=40&md5=a020e35e0fd79bbd25c381d5c4a9e198,1083351X,,JBCHA,17510060,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-34547122521,,Journal of biological chemistry,0021-9258,1083-351X,1905,(blank),Journal,Elsevier Open Access Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
12893172,Histone phosphorylation: how to proceed,"Loury R, Sassone-Corsi P.",Methods. 2003 Sep;31(1):40-8. doi: 10.1016/s1046-2023(03)00086-0.,Loury R,Methods,2003,8/2/03,,,10.1016/s1046-2023(03)00086-0,,Loury R.; Sassone-Corsi P.,"Loury, Romain (6505951710); Sassone-Corsi, Paolo (7102287937)",6505951710; 7102287937,Histone phosphorylation: How to proceed,2003,Methods,31,1,,40,48,8,15,10.1016/S1046-2023(03)00086-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042669998&doi=10.1016%2fS1046-2023%2803%2900086-0&partnerID=40&md5=73325b161d51f7e7fecd1b8b5cae8ac8,10462023,,MTHDE,12893172,Article,Final,,Scopus,2-s2.0-0042669998,,"Methods (San Diego, Calif.)",1046-2023,1095-9130,2/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
15157517,The subunit-exchange model of histone acetylation,"Roth SY, Allis CD.",Trends Cell Biol. 1996 Oct;6(10):371-5. doi: 10.1016/0962-8924(96)20032-7.,Roth SY,Trends Cell Biol,1996,10/1/96,,,10.1016/0962-8924(96)20032-7,,Roth S.Y.; Allis C.D.,"Roth, Sharon Y. (7402433153); Allis, C. David (55666730300)",7402433153; 55666730300,The subunit-exchange model of histone acetylation,1996,Trends in Cell Biology,6,10,,371,375,4,15,10.1016/0962-8924(96)20032-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030271309&doi=10.1016%2f0962-8924%2896%2920032-7&partnerID=40&md5=49643fff1309c3f4749dc6ead31ddee0,9628924,,TCBIE,,Note,Final,,Scopus,2-s2.0-0030271309,,Trends in cell biology,0962-8924,1879-3088,1/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
32738290,Epigenetic deregulation in cancer: Enzyme players and non-coding RNAs,"Farooqi AA, Fayyaz S, Poltronieri P, Calin G, Mallardo M.",Semin Cancer Biol. 2022 Aug;83:197-207. doi: 10.1016/j.semcancer.2020.07.013. Epub 2020 Jul 30.,Farooqi AA,Semin Cancer Biol,2022,8/2/20,,,10.1016/j.semcancer.2020.07.013,,Farooqi A.A.; Fayyaz S.; Poltronieri P.; Calin G.; Mallardo M.,"Farooqi, Ammad Ahmad (36809549500); Fayyaz, Sundas (54789545600); Poltronieri, Palmiro (56031029000); Calin, George (7004623029); Mallardo, Massimo (57192338979)",36809549500; 54789545600; 56031029000; 7004623029; 57192338979,Epigenetic deregulation in cancer: Enzyme players and non-coding RNAs,2022,Seminars in Cancer Biology,83,,,197,207,10,14,10.1016/j.semcancer.2020.07.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090058433&doi=10.1016%2fj.semcancer.2020.07.013&partnerID=40&md5=ce4052a3f9839e4508bbe6292789c77e,1044579X,,SECBE,32738290,Review,Final,All Open Access; Hybrid Gold Open Access,Scopus,2-s2.0-85090058433,,Seminars in cancer biology,1044-579X,1096-3650,2/1/95,(blank),Journal,ScienceDirect Freedom Collection 2021,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
34463268,Hidden pharmacological activities of valproic acid: A new insight,"Singh D, Gupta S, Verma I, Morsy MA, Nair AB, Ahmed AF.",Biomed Pharmacother. 2021 Oct;142:112021. doi: 10.1016/j.biopha.2021.112021. Epub 2021 Aug 25.,Singh D,Biomed Pharmacother,2021,8/31/21,,,10.1016/j.biopha.2021.112021,,Singh D.; Gupta S.; Singh I.; Morsy M.A.; Nair A.B.; Ahmed A.-S.F.,"Singh, Dhirendra (57193138426); Gupta, Sumeet (55568524439); Singh, Inderjeet (57650415900); Morsy, Mohamed A. (55605779503); Nair, Anroop B. (57195713288); Ahmed, Al-Shaimaa F. (57191284247)",57193138426; 55568524439; 57650415900; 55605779503; 57195713288; 57191284247,Hidden pharmacological activities of valproic acid: A new insight,2021,Biomedicine and Pharmacotherapy,142,,112021,,,,14,10.1016/j.biopha.2021.112021,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114696528&doi=10.1016%2fj.biopha.2021.112021&partnerID=40&md5=73a11bb93b4746344f5d6ebb548c367d,7533322,,BIPHE,34463268,Review,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-85114696528,,Biomedicine & pharmacotherapy,0753-3322,1950-6007,1995,(blank),Journal,ScienceDirect Journals,Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
32049040,Targeted De Novo Centromere Formation in Drosophila Reveals Plasticity and Maintenance Potential of CENP-A Chromatin,"Palladino J, Chavan A, Sposato A, Mason TD, Mellone BG.",Dev Cell. 2020 Feb 10;52(3):379-394.e7. doi: 10.1016/j.devcel.2020.01.005.,Palladino J,Dev Cell,2020,2/13/20,PMC7292339,NIHMS1569302,10.1016/j.devcel.2020.01.005,,Palladino J.; Chavan A.; Sposato A.; Mason T.D.; Mellone B.G.,"Palladino, Jason (56891142800); Chavan, Ankita (57208226393); Sposato, Anthony (57214457506); Mason, Timothy D. (57214469120); Mellone, Barbara G. (6507061083)",56891142800; 57208226393; 57214457506; 57214469120; 6507061083,Targeted De Novo Centromere Formation in Drosophila Reveals Plasticity and Maintenance Potential of CENP-A Chromatin,2020,Developmental Cell,52,3,,379,3940000000,,14,10.1016/j.devcel.2020.01.005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078776804&doi=10.1016%2fj.devcel.2020.01.005&partnerID=40&md5=21b17b892dd746b157952555d2cf17d7,15345807,,DCEEB,32049040,Article,Final,All Open Access; Bronze Open Access; Green Open Access,Scopus,2-s2.0-85078776804,,Developmental cell,1534-5807,1878-1551,2001,(blank),Journal,Cell Press Collection [ECCPC],Elsevier,https://www.elsevier.com/about/policies/text-and-data-mining,
